date,open,high,low,closed,vol,return,SMA_9,SMA_21,RSI
2010-04-06,71289,71711,70822,71095,4692504064,-0.0027213174543057,69980.55555555556,69658.09523809524,65.05088932745771
2010-04-07,71092,71257,70531,70792,4743616000,-0.0042619030874182,70189.33333333333,69763.66666666667,61.930325165715345
2010-04-08,70792,71805,70461,71784,5086915584,0.014012882811617,70560.77777777778,69868.80952380953,67.43774384968384
2010-04-09,71783,71989,71306,71417,4415095296,-0.005112559901928,70864.66666666667,69937.28571428571,63.76260258631006
2010-04-12,71413,71606,70505,70614,4389280768,-0.0112438214990828,70939.66666666667,69972.04761904762,56.50649758879015
2010-04-13,70618,71053,70168,70792,4333203968,0.0025207465941599,71032.22222222222,70041.14285714286,57.65679564025378
2010-04-14,70793,71207,70628,71034,5342541312,0.0034184653633178,71105.88888888889,70136.90476190476,59.23531579661046
2010-04-15,71036,71065,70429,70524,7109872128,-0.0071796604442943,71037.88888888889,70164.61904761905,54.61454698341691
2010-04-16,70521,70521,69012,69421,6226697216,-0.0156400657932052,70830.33333333333,70150.23809523809,46.217444062377766
2010-04-19,69418,69431,68377,69097,4944678912,-0.0046671756384955,70608.33333333333,70121.66666666667,44.07378520590718
2010-04-20,69100,69701,69100,69318,4635961344,0.0031984022461177,70444.55555555556,70145.0,45.91645224624007
2010-04-22,69312,69527,68080,69386,4993193472,0.0009809861796359,70178.11111111111,70161.42857142857,46.5005454033974
2010-04-23,69387,69709,68831,69509,3890981888,0.0017726918975009,69966.11111111111,70167.28571428571,47.602859632342486
2010-04-26,69509,69810,68813,68871,3279123456,-0.009178667510682,69772.44444444444,70165.28571428571,42.6895119287458
2010-04-27,68868,68868,66499,66511,5767497216,-0.0342669628726168,69296.77777777778,70073.38095238095,30.251166982182795
2010-04-28,66512,67253,65914,66655,5243012608,0.0021650554043692,68810.22222222222,69976.85714285714,31.561486315286444
2010-04-29,66660,68012,66660,67978,4200288000,0.0198484734828594,68527.33333333333,69883.47619047618,42.28862010319833
2010-04-30,67975,67975,67242,67529,5484873728,-0.0066050781135073,68317.11111111111,69767.76190476191,39.99730390146567
2010-05-03,67533,67968,66722,67119,5089508352,-0.0060714655925602,68097.33333333333,69612.90476190476,37.97396046539616
2010-05-04,67116,67116,64588,64869,8090933760,-0.0335225495016314,67603.0,69314.47619047618,29.233984410281877
2010-05-05,64859,65611,63533,64914,6292374528,0.0006937057762568,67106.11111111111,69010.90476190476,29.58305735761276
2010-05-06,64914,65533,60774,63414,7791615488,-0.0231074960717256,66428.88888888889,68645.14285714286,25.132707492222877
2010-05-07,63416,63945,61662,62870,6394807808,-0.0085785473239348,65762.11111111111,68267.90476190476,23.737986609618318
2010-05-10,62871,66083,62871,65452,5428304384,0.0410688722761254,65644.44444444444,67966.38095238095,40.58993365406322
2010-05-11,65448,65732,64424,64424,4966447104,-0.0157061663509135,65396.555555555555,67633.38095238095,37.07701464298272
2010-05-12,64438,65351,64438,65223,4378496512,0.0124022103563889,65090.444444444445,67376.66666666667,41.327355932961595
2010-05-13,65222,65427,64737,64788,4155748096,-0.0066694264293271,64785.88888888889,67090.76190476191,39.752969909665524
2010-05-14,64786,64786,63049,63412,5276333568,-0.0212385009569673,64374.0,66727.80952380953,35.18665882077063
2010-05-17,63406,63593,61824,62866,5704921600,-0.0086103576610104,64151.444444444445,66363.14285714286,33.54030991722297
2010-05-18,62870,63529,60809,60841,5703244288,-0.032211370216015,63698.88888888889,65954.57142857143,28.25924535257819
2010-05-19,60841,60849,59068,59689,6724526592,-0.0189346000230108,63285.0,65506.57142857143,25.77306510574708
2010-05-20,59684,59684,57633,58192,6467471872,-0.0250799979895792,62765.22222222222,64976.76190476191,22.947754202007275
2010-05-21,58192,60302,57996,60259,5453498880,0.0355203464393731,62188.22222222222,64542.142857142855,33.74733475887298
2010-05-24,60254,60849,59814,59915,3668595200,-0.005708690817969,61687.22222222222,64085.28571428572,32.9203663936668
2010-05-25,59911,59911,57876,59184,5689588224,-0.0122006175415171,61016.22222222222,63624.0,31.172284913919995
2010-05-26,59182,60701,59178,60190,7749422592,0.0169978372533117,60505.333333333336,63323.0,36.19369718224405
2010-05-27,60191,62261,60188,62091,5418848768,0.031583319488287,60358.555555555555,63105.666666666664,44.442220829246764
2010-05-28,62080,62246,61305,61946,4925797888,-0.0023352820859705,60256.333333333336,62818.42857142857,43.97524810928423
2010-05-31,61949,63046,61949,63046,2936869632,0.0177574016078521,60501.333333333336,62604.95238095238,48.40437385949819
2010-06-01,63033,63033,61605,61840,4535975424,-0.0191288900168131,60740.333333333336,62353.57142857143,44.27193985378685
2010-06-02,61836,63197,61813,62942,3702443008,0.0178201811125484,61268.11111111111,62261.80952380953,48.590910040903125
2010-06-04,62940,62940,61422,61675,4276467712,-0.0201296431635473,61425.444444444445,62107.57142857143,44.336428086901556
2010-06-07,61674,62118,61099,61182,3915068928,-0.0079935143899473,61566.22222222222,62001.28571428572,42.76729972939182
2010-06-08,61186,62000,61186,61793,3811439104,0.0099865973652382,61856.11111111111,61950.0,45.34882424327559
2010-06-09,61799,62684,61478,61478,4065651200,-0.005097664784037,61999.22222222222,61760.76190476191,44.24090017067822
2010-06-10,61484,63146,61484,63048,3967004672,0.0255375906828458,62105.555555555555,61695.23809523809,50.70516534133555
2010-06-11,63043,63766,62370,63605,3168855040,0.0088345387641162,62289.88888888889,61618.19047619047,52.79601266253244
2010-06-14,63613,64295,63529,63532,3367766272,-0.0011477085134816,62343.88888888889,61558.380952380954,52.48182999344527
2010-06-15,63533,64554,63533,64442,2885064448,0.01432349052446,62633.0,61607.42857142857,55.99715192070092
2010-06-16,64442,65097,63974,64750,5885869568,0.0047794916358896,62833.88888888889,61697.142857142855,57.15253120083606
2010-06-17,64744,65182,64114,64540,4468407296,-0.0032432432432432,63152.22222222222,61873.28571428572,56.07149757018937
2010-06-18,64542,64940,64239,64437,5157199872,-0.0015959095134799,63513.88888888889,62099.380952380954,55.5168322328918
2010-06-21,64441,65516,64441,64829,4267524864,0.0060834613653646,63851.22222222222,62415.42857142857,57.250068698988684
2010-06-22,64833,65830,64689,64810,4370752000,-0.0002930787147726,64221.444444444445,62632.142857142855,57.1338682097085
2010-06-23,64811,65160,64247,65160,4169031424,0.0054004011726584,64456.11111111111,62881.90476190476,58.793077799065614
2010-06-24,65153,65153,63735,63936,4085614336,-0.0187845303867403,64492.88888888889,63108.19047619047,51.31290526022504
2010-06-25,63936,64868,63806,64823,2613882624,0.0138732482482482,64636.333333333336,63328.80952380953,55.710480452416256
2010-06-28,64825,65104,64225,64225,2480609024,-0.009225120713327,64612.22222222222,63430.42857142857,52.28190978832084
2010-06-29,64215,64215,61670,61977,5527966720,-0.0350019462826002,64304.11111111111,63431.90476190476,41.854082427415484
2010-06-30,61971,62644,60935,60935,5107738112,-0.0168126885780208,63903.555555555555,63331.380952380954,38.06428369563088
2010-07-01,60934,61381,60055,61236,5848882176,0.004939689833429,63547.88888888889,63302.619047619046,39.761115143327444
2010-07-02,61236,61811,60763,61429,3038044416,0.0031517408060617,63170.11111111111,63230.57142857143,40.879550186890576
2010-07-05,61435,61667,60796,60865,1933056384,-0.0091813312930374,62731.77777777778,63192.0,38.622797107877695
2010-07-06,60869,62450,60869,62064,4431351808,0.0196993345929517,62387.77777777778,63234.0,45.509670961154704
2010-07-07,62066,63313,62004,63283,4665054208,0.0196410157257025,62315.22222222222,63304.95238095238,51.47151944922451
2010-07-08,63281,63595,62894,63476,4581470208,0.0030497922032772,62165.555555555555,63400.09523809524,52.36024830321848
2010-07-12,63477,63972,62749,62960,3271586816,-0.0081290566513327,62025.0,63395.90476190476,49.73763193692676
2010-07-13,62964,63777,62964,63685,4048594176,0.011515247776366,62214.77777777778,63399.71428571428,53.27859921254854
2010-07-14,63685,63687,63014,63479,3660057088,-0.0032346706445788,62497.444444444445,63397.19047619047,52.154297266749474
2010-07-15,63482,63612,62960,63489,3780948480,0.0001575324122937,62747.77777777778,63351.80952380953,52.20702167603831
2010-07-16,63486,63492,62298,62339,3316266496,-0.0181133739702941,62848.88888888889,63237.0,45.93769997277427
2010-07-19,62350,63299,62350,63297,3231750912,0.0153675869038643,63119.11111111111,63177.80952380953,51.19549773969175
2010-07-20,63289,64481,62901,64462,6125996544,0.018405295669621,63385.555555555555,63179.0,56.709276126614036
2010-07-21,64468,65136,64209,64476,4368272384,0.0002171822158791,63518.11111111111,63162.19047619047,56.77247895929608
2010-07-22,64503,66212,64503,65748,4898444800,0.0197282709845523,63770.555555555555,63206.857142857145,62.175739402845224
2010-07-23,65748,66322,65427,66322,3706231040,0.008730303583379,64144.11111111111,63262.19047619047,64.3417710810476
2010-07-26,66321,66618,66150,66443,2941780736,0.0018244323150689,64450.555555555555,63381.57142857143,64.7993886861108
2010-07-27,66449,67102,66293,66674,4046209792,0.0034766642084191,64805.555555555555,63469.71428571428,65.70427543958334
2010-07-28,66669,67050,66427,66808,4659282944,0.0020097789243183,65174.333333333336,63592.71428571428,66.24632941564082
2010-07-29,66795,67428,66596,66953,4459837440,0.0021703987546402,65687.0,63829.666666666664,66.85677258135931
2010-07-30,66950,67608,66217,67515,5246885376,0.0083939479933685,66155.66666666667,64143.0,69.18307676402573
2010-08-02,67523,68753,67523,68517,4802424320,0.0148411464119084,66606.22222222222,64489.71428571428,72.842982249556
2010-08-03,68516,68560,67942,67997,4640005120,-0.0075893573857582,66997.44444444444,64802.47619047619,68.30900968077307
2010-08-04,67995,68534,67577,68272,4847779328,0.0040442960718856,67277.88888888889,65155.19047619047,69.393966016097
2010-08-05,68271,68470,68002,68411,3953806336,0.0020359737520505,67510.0,65457.42857142857,69.95389306481536
2010-08-06,68416,68508,67685,68094,3845603840,-0.0046337577290201,67693.44444444444,65686.52380952382,66.94589542148591
2010-08-09,68096,68512,67749,67862,3195773440,-0.0034070549534467,67825.44444444444,65895.38095238095,64.75143180375008
2010-08-10,67836,67836,66946,67223,4220495360,-0.0094161681058618,67871.55555555556,66098.38095238095,59.01352435505432
2010-08-11,67216,67216,65690,65790,4315524096,-0.0213171087276675,67742.33333333333,66198.61904761905,48.61040822340443
2010-08-12,65787,66027,65257,65966,3974558208,0.0026751785985712,67570.22222222222,66317.04761904762,49.78133099860156
2010-08-13,65963,66589,65921,66264,4661128192,0.004517478701149,67319.88888888889,66449.19047619047,51.78454627396908
2010-08-16,66260,66867,66186,66701,4000313856,0.006594832790052,67175.88888888889,66656.90476190476,54.641919363571496
2010-08-17,66701,67665,66701,67583,4375600640,0.0132231900571206,67099.33333333333,66861.0,59.81782093087939
2010-08-18,67583,67745,67005,67638,5374536192,0.0008138141248539,67013.44444444444,67012.23809523809,60.123403244111955
2010-08-19,67640,67712,66823,66887,4326843392,-0.0111032259972204,66879.33333333333,67127.04761904762,54.07609654602878
2010-08-20,66891,66891,66336,66677,3429821440,-0.0031396235441865,66747.66666666667,67171.28571428571,52.486346579702804
2010-08-23,66677,67175,65981,65981,3293991424,-0.0104383820507821,66609.66666666667,67155.04761904762,47.50198150589718
2010-08-24,65946,65946,65012,65156,3995120384,-0.0125035995210742,66539.22222222222,67093.76190476191,42.366138134270855
2010-08-25,65156,65156,64163,64803,4300934656,-0.0054177665909509,66410.0,67004.66666666667,40.35561332464884
2010-08-26,64801,65270,63803,63867,4395935744,-0.0144437757511226,66143.66666666667,66864.61904761905,35.53958787953829
2010-08-27,63875,65589,63847,65585,4229730048,0.0268996508368954,66019.66666666667,66799.47619047618,47.843088175687676
2010-08-30,65585,65585,64254,64260,3192519680,-0.0202027902721658,65650.44444444444,66644.47619047618,41.29635385265288
2010-08-31,64261,65181,64201,65145,4878799360,0.0137721755368813,65373.444444444445,66483.90476190476,46.556661757528936
2010-09-01,65154,67072,65154,67072,5983851008,0.0295801673190574,65394.0,66439.85714285714,55.83636394622206
2010-09-02,67072,67167,66404,66808,4012409600,-0.0039360687022901,65408.555555555555,66370.14285714286,54.44167037733835
2010-09-03,66811,67672,66541,66678,5107529216,-0.0019458747455394,65486.0,66287.61904761905,53.729961622577875
2010-09-06,66678,66949,66379,66747,1649487232,0.0010348240799065,65662.77777777778,66223.47619047618,54.073146373242345
2010-09-08,66739,66739,66101,66407,4712499200,-0.0050938618964148,65841.0,66154.19047619047,52.025482135560196
2010-09-09,66411,66806,66352,66624,3790759680,0.0032677277997801,66147.33333333333,66125.66666666667,53.24249162660014
2010-09-10,66621,66919,66459,66806,3716198656,0.0027317483189241,66283.0,66174.04761904762,54.289842976984545
2010-09-13,66807,68141,66807,68030,5087822848,0.0183217076310511,66701.88888888889,66272.33333333333,60.670358095648886
2010-09-14,68029,68092,67561,67691,6458371072,-0.0049830956930765,66984.77777777778,66340.28571428571,58.24538184616183
2010-09-15,67689,68107,67119,68106,5195687424,0.0061308002540958,67099.66666666667,66407.19047619047,60.33547787143418
2010-09-16,68102,68102,67506,67662,3579286272,-0.0065192494053387,67194.55555555556,66410.95238095238,57.04543056797414
2010-09-17,67664,67773,66992,67089,3956329728,-0.0084685643344861,67240.22222222222,66384.80952380953,53.02677370725802
2010-09-20,67087,68241,67009,68190,4553140224,0.0164110360863927,67400.55555555556,66446.85714285714,59.00302986672086
2010-09-21,68188,68255,67528,67719,4635038720,-0.0069071711394632,67546.33333333333,66496.47619047618,55.736143692849225
2010-09-22,67710,68549,67346,68325,6182950400,0.0089487440747795,67735.33333333333,66608.09523809524,58.89001122188174
2010-09-23,68320,69600,67892,68794,7867721728,0.0068642517380168,67956.22222222222,66781.33333333333,61.1944889222156
2010-09-24,68800,69571,68021,68196,9172168704,-0.0086926185423147,67974.66666666667,66942.90476190476,56.82082216467077
2010-09-27,68197,68926,68011,68815,5759135232,0.0090767786966976,68099.55555555556,67178.52380952382,60.007146078356605
2010-09-28,68817,69431,68454,69227,4827762688,0.0059870667732326,68224.11111111111,67351.95238095238,62.01625985117423
2010-09-29,69224,69419,68958,69228,8145856512,1.4445230906989792e-05,68398.11111111111,67588.52380952382,62.021246976734574
2010-09-30,69229,69736,68924,69429,6391541248,0.0029034494713122,68658.11111111111,67792.52380952382,63.07079725706295
2010-10-01,69438,70242,69227,70229,5904827392,0.0115225626179262,68884.66666666667,67942.85714285714,66.98185180487258
2010-10-04,70230,70551,70089,70384,4566529536,0.0022070654572896,69180.77777777778,68113.14285714286,67.69570772693798
2010-10-05,70389,71285,70389,71283,6974397440,0.0127727892702886,69509.44444444444,68332.42857142857,71.53913467978747
2010-10-06,71284,71290,70342,70541,7292257792,-0.0104092139780873,69703.55555555556,68513.09523809524,64.69728748976573
2010-10-07,70545,70738,69313,69918,6406579200,-0.0088317432415191,69894.88888888889,68680.28571428571,59.54779753526759
2010-10-08,69920,70827,69698,70808,5517343232,0.0127291970594125,70116.33333333333,68879.52380952382,63.96085212449197
2010-10-11,70810,71110,70810,70946,2967019264,0.0019489323240311,70307.33333333333,69076.66666666667,64.60562263689201
2010-10-13,70949,71994,70949,71674,7463997440,0.0102613255151806,70579.11111111111,69250.19047619047,67.87121473073844
2010-10-14,71675,71961,71263,71692,7366489088,0.0002511370929485,70830.55555555556,69440.71428571429,67.94995232623046
2010-10-15,71698,72139,71351,71830,5039221248,0.0019249009652402,71008.44444444444,69618.04761904762,68.58558768273548
2010-10-18,71830,71884,71340,71735,5631830528,-0.0013225671724905,71158.55555555556,69812.0,67.59177976880245
2010-10-19,71734,71734,69628,69863,6142802432,-0.0260960479542761,71000.77777777778,69944.09523809524,51.695674918909084
2010-10-20,69863,70720,69813,70404,5180111360,0.0077437270085738,70985.55555555556,70049.52380952382,54.99010956422671
2010-10-21,70406,70958,68951,69652,6066690048,-0.0106812112948128,70956.0,70141.57142857143,49.89602568790327
2010-10-22,69658,70311,68847,69529,5263563776,-0.0017659220122896,70813.88888888889,70198.90476190476,49.09491963303595
2010-10-25,69535,70230,69450,69580,4419276800,0.0007335068820204,70662.11111111111,70236.33333333333,49.457273146453026
2010-10-26,69582,70833,69054,70740,5496139776,0.0166714573153206,70558.33333333333,70357.47619047618,56.96142669753527
2010-10-27,70735,70844,70059,70568,5576621568,-0.0024314390726604,70433.44444444444,70440.95238095238,55.642250308227744
2010-10-28,70572,71262,70233,70320,5400514560,-0.0035143407776896,70265.66666666667,70493.0,53.710765611520046
2010-10-29,70322,70775,70322,70673,5436054016,0.0050199089874858,70147.66666666667,70561.80952380953,56.049383489143786
2010-11-01,70686,71751,70673,71560,3608376832,0.0125507619600129,70336.22222222222,70663.28571428571,61.33537721103641
2010-11-03,71560,72109,71510,71904,5675884032,0.0048071548351034,70502.88888888889,70743.04761904762,63.18468702545167
2010-11-04,71909,73103,71909,72995,5866206720,0.0151730084557186,70874.33333333333,70867.38095238095,68.35433647034864
2010-11-05,72987,72987,72534,72606,4508390400,-0.0053291321323378,71216.22222222222,70930.38095238095,64.8572936182623
2010-11-08,72606,72875,72336,72657,4210889728,0.0007024212874968,71558.11111111111,71031.14285714286,65.10932205664479
2010-11-09,72654,73044,71651,71679,5236421120,-0.0134605062141294,71662.44444444444,71115.0,56.710284342690066
2010-11-10,71673,71854,70867,71638,5569627136,-0.000571994586978,71781.33333333333,71154.52380952382,56.38192006488061
2010-11-11,71638,71638,70940,71195,4561211392,-0.0061838688963957,71878.55555555556,71166.38095238095,52.82297342119348
2010-11-12,71191,71191,70004,70367,4937955840,-0.0116300301987498,71844.55555555556,71104.14285714286,46.8681277024932
2010-11-16,70364,70364,68662,69192,5441503744,-0.0166981681754231,71581.44444444444,70985.09523809524,39.980250525460924
2010-11-17,69189,70079,69187,69708,3483929600,0.007457509538675,71337.44444444444,70884.04761904762,43.880715928415455
2010-11-18,69716,70904,69716,70781,4718328832,0.0153927813163481,71091.44444444444,70838.61904761905,51.01026475850801
2010-11-19,70773,70897,70235,70897,3752307712,0.0016388578855908,70901.55555555556,70887.85714285714,51.72430293118673
2010-11-22,70897,70897,69201,69632,3930367232,-0.0178427860135125,70565.44444444444,70851.09523809524,44.164553495572235
2010-11-23,69628,69628,67727,67952,5017526272,-0.0241268382352941,70151.33333333333,70770.14285714286,36.52880436037702
2010-11-24,67954,69745,67954,69629,4939730432,0.0246791853072756,69928.11111111111,70774.90476190476,46.4766600828525
2010-11-25,69634,69780,69361,69361,1866946816,-0.0038489709747375,69724.33333333333,70764.47619047618,45.255943520474325
2010-11-26,69349,69349,68219,68226,3559362048,-0.0163636625769524,69486.44444444444,70644.76190476191,40.41461929132094
2010-11-29,68218,68421,67102,67908,4068297472,-0.0046609796851639,69343.77777777778,70518.09523809524,39.150912341611296
2010-11-30,67900,68476,67270,67705,6683671552,-0.0029893385168168,69121.22222222222,70393.57142857143,38.327027297679116
2010-12-01,67731,69605,67731,69345,4850422272,0.0242227309652167,68961.66666666667,70330.33333333333,47.87113803261983
2010-12-02,69341,69942,69218,69527,4452548096,0.0026245583675823,68809.44444444444,70233.52380952382,48.81775041437724
2010-12-03,69529,69963,68943,69766,4686130688,0.0034375134839703,68824.33333333333,70131.71428571429,50.09923197985283
2010-12-06,69759,69931,69377,69551,3447867648,-0.0030817303557606,69002.0,69967.71428571429,48.91280556014912
2010-12-07,69563,70589,69337,69337,4433207808,-0.0030768788371123,68969.55555555556,69812.04761904762,47.701913209694055
2010-12-08,69338,69353,68046,68174,4708700160,-0.0167731514198767,68837.66666666667,69598.57142857143,41.665120922151395
2010-12-09,68173,68561,67563,67879,4870547968,-0.0043271628480066,68799.11111111111,69417.61904761905,40.27289328394911
2010-12-10,67889,68514,67866,68341,4160812800,0.0068062287305352,68847.22222222222,69260.61904761905,43.459315416168415
2010-12-13,68341,69221,68341,69126,4341720064,0.0114865161469688,69005.11111111111,69162.09523809524,48.48798115123417
2010-12-14,69126,69126,68531,68742,3953629696,-0.0055550733443276,68938.11111111111,69084.71428571429,46.31784824585192
2010-12-15,68740,68740,67711,67870,6573178368,-0.0126851124494486,68754.0,69021.76190476191,41.74841662493857
2010-12-16,67874,68376,67137,67306,4798331904,-0.0083100044202151,68480.66666666667,68907.38095238095,39.06406997475682
2010-12-17,67304,67981,66947,67981,4341703680,0.0100288235818499,68306.22222222222,68774.04761904762,43.72748698562907
2010-12-20,67979,68196,67263,67263,4938082304,-0.0105617746134949,68075.77777777778,68601.0,40.203009594246346
2010-12-21,67261,68461,67261,68214,3826791168,0.0141385308416217,68080.22222222222,68533.47619047618,46.36892380344584
2010-12-22,68218,68471,67727,68470,3546088192,0.0037528953000849,68145.88888888889,68558.14285714286,47.92555918743843
2010-12-23,68470,68561,68249,68485,2546854144,0.0002190740470278,68161.88888888889,68503.66666666667,48.020759044587024
2010-12-27,68476,68476,67803,67803,2353434880,-0.0099583850478206,68014.88888888889,68429.47619047618,44.0754065791808
2010-12-28,67810,68104,67810,68040,3208207360,0.0034954205566124,67936.88888888889,68420.61904761905,45.74363731167776
2010-12-29,68043,69039,68043,68952,3437207552,0.0134038800705467,68057.11111111111,68470.33333333333,51.71283749460684
2010-12-30,68953,69527,68940,69304,4739039232,0.0051050005801136,68279.11111111111,68546.47619047618,53.82443060360073
2011-01-03,69309,70470,69304,69962,4492861952,0.0094944014775482,68499.22222222222,68575.85714285714,57.56051413634635
2011-01-04,69962,70317,69559,70317,5844493312,0.0050741831279836,68838.55555555556,68613.47619047618,59.46602176197481
2011-01-05,70311,71172,69801,71091,5637829632,0.0110072955330859,69158.22222222222,68676.57142857143,63.331723685928566
2011-01-06,71092,71167,70469,70578,5979612672,-0.0072161033042157,69392.44444444444,68725.47619047618,59.29535442117969
2011-01-07,70579,70782,69718,70057,4305502208,-0.0073819037093711,69567.11111111111,68759.76190476191,55.43141267222067
2011-01-10,70056,70133,69666,70127,3833828096,0.0009991863768075,69825.33333333333,68852.76190476191,55.84771428446678
2011-01-11,70145,70647,70145,70423,5131654144,0.0042209134855333,70090.11111111111,68973.90476190476,57.64915374373122
2011-01-12,70429,71632,70429,71632,6390057984,0.0171676866932677,70387.88888888889,69130.61904761905,64.09324788891166
2011-01-13,71631,71923,70719,70721,5238572544,-0.0127177797632342,70545.33333333333,69206.57142857143,57.049145108944245
2011-01-14,70722,71184,70396,70940,4255626752,0.0030966756691788,70654.0,69311.23809523809,58.2374046384346
2011-01-17,70939,70939,70544,70609,3857228544,-0.0046659148576261,70686.44444444444,69441.66666666667,55.727940193474325
2011-01-18,70612,71093,70612,70919,4785725952,0.004390375164639,70667.33333333333,69613.71428571429,57.57189817449589
2011-01-19,70921,71189,69966,70058,4581055488,-0.0121406111197281,70609.55555555556,69712.61904761905,51.19414474539767
2011-01-20,70056,70083,69176,69561,5779858432,-0.007094122013189,70554.44444444444,69822.04761904762,47.89582499550164
2011-01-21,69559,70026,69095,69133,4384051712,-0.0061528730179266,70444.0,69865.80952380953,45.1953610278376
2011-01-24,69134,69512,68786,69426,3180545024,0.0042382075130544,70333.22222222222,69911.33333333333,47.382514958656586
2011-01-26,69426,69556,68514,68709,5297871360,-0.0103275429954196,70008.44444444444,69922.0,42.87344823860256
2011-01-27,68716,69107,67774,68050,5151532544,-0.0095911743730806,69711.66666666667,69933.76190476191,39.18270440106335
2011-01-28,68050,68181,65897,66697,5969647104,-0.0198824393828067,69240.22222222222,69869.80952380953,32.917328458285084
2011-01-31,66697,67165,66270,66574,5203335168,-0.0018441609067874,68791.88888888889,69756.57142857143,32.40996028090423
2011-02-01,66574,67921,66574,67847,5036573184,0.0191215789948027,68450.55555555556,69687.19047619047,42.31915247661913
2011-02-02,67844,68011,66643,66688,5608898048,-0.0170825533921912,68076.11111111111,69531.28571428571,37.00048667339268
2011-02-03,66688,66848,66090,66764,5120465408,0.0011396353166985,67765.33333333333,69362.09523809524,37.554704265699456
2011-02-04,66752,66946,65159,65269,5830360576,-0.0223923072314421,67336.0,69084.85714285714,31.655372451127562
2011-02-07,65272,65892,64915,65362,4315552768,0.0014248724509338,66884.44444444444,68836.47619047618,32.36711483989605
2011-02-08,65359,66237,65110,65771,6067508736,0.0062574584621033,66558.0,68632.38095238095,35.54612925425012
2011-02-09,65767,65767,64016,64217,5785718784,-0.023627434583631,66132.11111111111,68350.95238095238,29.812325475919536
2011-02-10,64217,65106,64184,64577,5266133504,0.0056059921827553,65896.55555555556,68072.57142857143,32.5275945537381
2011-02-11,64581,65890,64562,65755,5289156608,0.018241788872199,65805.55555555556,67792.71428571429,40.62232976138812
2011-02-14,65751,66743,65461,66557,4296537088,0.0121967911185461,65662.22222222222,67594.42857142857,45.42297967182682
2011-02-15,66557,66860,66117,66341,5160573440,-0.0032453385819672,65623.66666666667,67375.42857142857,44.382221135333076
2011-02-16,66341,67793,66341,67570,5688073216,0.0185254970531043,65713.22222222222,67230.71428571429,51.229449808743794
2011-02-17,67579,67875,67106,67684,4856777216,0.0016871392629864,65981.55555555556,67076.66666666667,51.82194941504569
2011-02-18,67684,68225,67385,68066,4443208704,0.0056438744755038,66282.0,66981.80952380953,53.8453821224078
2011-02-21,68066,68066,67084,67258,3387042304,-0.0118708312520201,66447.22222222222,66872.14285714286,49.14383031056925
2011-02-22,67254,67569,66342,66439,7119767552,-0.0121769900978322,66694.11111111111,66743.85714285714,44.86740456762768
2011-02-23,66439,67265,66049,66910,7700466176,0.007089209650958,66953.33333333333,66624.04761904762,47.68673172465118
2011-02-24,66909,67343,66692,66948,6550946304,0.0005679270662082,67085.88888888889,66540.19047619047,47.918135761413595
2011-02-25,66951,67632,66331,66902,5479644160,-0.0006871004361593,67124.22222222222,66485.52380952382,47.643396509953554
2011-02-28,66909,67458,66686,67383,5734808576,0.0071896206391437,67240.0,66518.19047619047,50.818751431553174
2011-03-01,67380,67708,66242,66242,4753548800,-0.0169330543312111,67092.44444444444,66502.38095238095,44.00144248753423
2011-03-02,66241,67281,66101,67281,5445592576,0.0156849128951419,67047.66666666667,66475.42857142857,50.51180518055018
2011-03-03,67283,68188,67283,68145,4986406912,0.0128416640656352,67056.44444444444,66544.80952380953,55.17838523724005
2011-03-04,68137,68219,67513,68012,4433044992,-0.0019517205957884,67140.22222222222,66604.23809523809,54.32910264574362
2011-03-09,68010,68056,67108,67263,3383188224,-0.0110127624536846,67231.77777777778,66699.19047619047,49.69065346058757
2011-03-10,67255,67255,65853,66040,6014769152,-0.0181823588005293,67135.11111111111,66731.47619047618,43.20435251253376
2011-03-11,66041,67014,65558,66684,5703819776,0.0097516656571774,67105.77777777778,66774.95238095238,47.11877743423577
2011-03-14,66684,67333,66087,67169,4064160768,0.0072731089916622,67135.44444444444,66915.52380952382,49.91823014412516
2011-03-15,67167,67167,65463,67005,6212299776,-0.0024416025249742,67093.44444444444,67031.14285714286,48.97411484230338
2011-03-16,67010,67502,65662,66002,7063817728,-0.0149690321617789,67066.77777777778,67042.90476190476,43.54925684770144
2011-03-17,66016,66950,66014,66215,4575363584,0.0032271749340928,66948.33333333333,67026.61904761905,44.94398606236711
2011-03-18,66216,67384,66216,66879,5833669120,0.0100279392886808,66807.66666666667,67052.23809523809,49.16086870519846
2011-03-21,66886,67675,66656,66689,5342806528,-0.0028409515692519,66660.66666666667,67010.28571428571,48.0273069388633
2011-03-22,66683,67630,66531,67578,5511607296,0.0133305342710192,66695.66666666667,67005.23809523809,53.437299235837855
2011-03-23,67570,67917,67316,67795,4931766784,0.0032111042055107,66890.66666666667,66992.33333333333,54.67746093278753
2011-03-24,67798,68008,67405,67532,4076436736,-0.0038793421343756,66984.88888888889,67005.38095238095,52.84054967461022
2011-03-25,67528,68256,67496,67765,4688081408,0.0034502161938043,67051.11111111111,67068.52380952382,54.30519190011336
2011-03-28,67766,68070,67192,67192,3493006848,-0.0084556924666125,67071.88888888889,67081.95238095238,50.17795710357863
2011-03-29,67194,67862,67046,67418,4092605184,0.0033634956542445,67229.22222222222,67104.33333333333,51.73600078521284
2011-03-30,67422,68003,67422,67997,4284256512,0.0085882108635675,67427.22222222222,67156.47619047618,55.56948966464501
